Name,Fertility,Photoperiod,Temperature,Rainfall,pH,Light_Hours,Light_Intensity,Rh,Nitrogen,Phosphorus,Potassium,Yield,Category_pH,Soil_Type,Season,N_Ratio,P_Ratio,K_Ratio
Strawberry,Moderate,Short Day Period,17.6383200012645,808.454491910087,6.50071956731944,13.145244395073,482.647805264191,92.9128197889373,169.104710514994,114.48627748246,238.155755042687,20.3199427853562,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,22.9437063455239,691.907305575616,6.30090912316005,12.8346697705646,506.722804483819,91.3058994326366,184.402227471652,119.822397129364,238.002152983781,21.0068253952533,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,19.9663192912908,760.575104371508,6.48169874729824,12.4718747718211,537.642794285178,94.1459013982983,166.830705807262,118.577227718755,237.862631447817,20.4361735103296,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,14.3822149432276,788.765346943638,6.3281545289835,13.1518304713257,511.495984808207,93.2145137145511,180.588653487198,126.840706958923,237.530649395008,20.9836087432468,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,16.7360076380286,708.207648387555,6.48050024448295,12.7264353638851,479.738251972357,91.4609299185983,172.713570621074,123.163654945897,245.3594503231,20.2701821863576,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,17.8810380296173,769.913591994032,6.58649284338843,13.7617435170567,493.747600303146,92.9407803256825,160.196760342265,124.285542655549,237.610065734005,20.0474935575093,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,13.0633514697406,714.236323874135,6.24365148677039,13.0335112383302,533.189660120515,91.4155111423885,162.969980318765,117.483506588341,243.612053002737,19.8581813764969,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,16.515176329176,667.202174841266,6.53791649941859,13.1353366411334,431.084435898655,92.5291974117395,168.131499929121,120.035756484371,238.151821017016,20.5609015550349,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,23.5976655574673,768.811134680247,6.33871596244489,12.6599322292505,504.920495503474,92.9961020878347,162.790374492723,119.345753097805,240.002389746986,19.5169306349014,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,14.0954461004526,701.627073701864,6.22607488061902,12.7600056045791,482.24688937003,92.9442762655137,178.193464101981,116.895709265675,242.623690060176,20.3194875183221,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,17.7172907386344,693.671208217348,6.29466408117789,13.2757472783096,493.475301667929,92.6572425940594,174.141796056841,118.569318404387,239.75045450074,20.4091415107253,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,15.5477115470036,811.368206048251,6.35804717328324,13.0722306566649,538.861715770209,92.6045469463514,175.796064820566,118.728240612785,236.676948273412,19.3343911262142,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,17.5349635460206,679.687520495782,6.38511039858808,12.9724887276673,464.600252194738,92.8279116826251,185.669289966875,122.89984213879,247.041506534564,20.4823116610493,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,18.6519926430973,766.217808055501,6.44735196806222,13.0256357360206,507.946833968044,91.9181675168392,170.576732774651,118.202094488105,239.927266053051,20.1489848429691,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,14.9233804128038,675.157254225645,6.49232735305308,13.612686482881,490.88721786321,94.294007183773,185.826962599761,111.48105006753,241.761189423365,19.6512618192092,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,18.2164097169805,830.790702421366,6.23744645860149,13.2241045893497,476.467441250924,92.9349048891548,180.425724863888,116.302324362135,236.021310145447,20.6622961780341,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,17.3374773065574,821.33509776642,6.47810005309532,13.0142936718267,467.718111521089,93.0719201363763,168.602736796042,120.516409008439,236.927572600135,20.0390607143923,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,15.8296289590966,870.447662435042,6.46463428161712,13.540038276793,475.439988302881,91.9809166553238,164.74869714123,119.268671262487,238.393414625554,19.8976205111704,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,17.7763446916016,717.913146848289,6.57267981725515,13.1942703555249,431.688861219346,92.1634826120151,176.003288944766,120.187280931968,237.09739477454,19.7927574430065,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,20.8292057707105,765.69727497679,6.24114496802611,13.0418283425263,506.054711038637,90.6503272511021,163.503902105241,123.811195856616,242.37792347292,20.2002387998627,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,18.6880471759032,826.793017990708,6.34818277559486,12.9019771696438,521.095965096335,91.2148197361091,177.8037829902,121.537633888093,239.194588406279,19.9230301520798,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,15.8817494671003,716.302629716383,6.58082697343329,13.4383743389877,517.813247950378,91.2555185861362,168.905174592635,114.473883440925,241.897289252075,19.7893964936671,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,17.9167443329502,732.575733423726,6.30127831485118,12.9827658608556,494.565935478544,91.3224201332132,171.173258136374,118.237197444403,242.986981691208,19.4750034507659,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,18.4772706961927,797.313476480898,6.43655258284721,13.4806948602235,549.867799689332,92.6131142042617,180.700556484133,122.517825413342,237.385120153056,19.9792002282716,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,18.4666638936521,846.051599561744,6.45664659340081,12.3669959217728,478.433781376199,92.3725681145933,200.356849479585,116.427180904799,240.463698246963,19.7946162098777,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,18.7993212987106,775.600903852051,6.36798760685479,13.1366584134472,514.713012807094,92.0937418691907,162.608098676037,119.770600012609,241.204374490834,20.4962563140493,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,19.0347623419861,827.701480521276,6.43943809925221,12.8407069738589,505.564053279049,92.3704317632383,186.569614938574,122.209577582329,242.431638762121,20.0082923041266,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,18.164296489016,705.134208414413,6.20642003689429,12.7481940299102,502.24444032016,90.8539042833491,171.821190496468,120.353863919029,243.648976350631,19.7025326863167,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,15.8774812818056,679.621313502091,6.38882465813382,13.2801762005386,535.936359043445,92.0122564422455,166.211670816223,115.378033671957,238.782749264887,20.3098424866856,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,17.9559308744465,793.163688190661,6.24900918180196,12.8772286929553,551.072935061519,92.322841291931,171.265742323293,121.336686082499,234.517076380151,19.7319335008437,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,16.2880962478542,758.05524141627,6.42882067344659,12.8297392903931,505.728919706564,92.7216645860614,180.848546320196,117.544658313045,248.740698387072,19.5377262404426,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,16.6652238313191,603.262466985949,6.44415712488479,12.4120195124772,485.181092623451,93.2123917402509,184.763719210528,119.357939661741,241.487623617768,19.8797369420007,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,16.9859681906944,797.24950614248,6.6144393668027,13.4923698433234,517.62247032428,93.0451455447695,171.133206534716,117.088698562318,240.096814787932,20.4847475692889,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,20.4011473426659,794.85480318257,6.59173362565002,13.0319073596825,523.576995492278,92.7651138890437,180.372241281962,119.664241465501,237.827674385247,20.2043709021604,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,17.0915220492134,792.807321978251,6.54872207365286,12.9640866828258,483.336707589999,92.8536806117573,188.615180757085,116.722718739305,239.533730607537,20.7741003875872,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,15.83187367894,744.148142492274,6.39291504932705,12.5202864745309,487.975562615931,92.222217744033,175.420240552383,116.053707991251,236.023359661052,19.2973464346366,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,19.4086781951565,761.076342694185,6.37211011798883,12.7599164355899,537.671902439881,92.6390888006259,167.594548498484,124.308695729152,242.536974914413,20.3874346783397,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,14.3690559275292,683.235311545338,6.42404058722074,12.9276673025601,508.586783178198,93.1367195165317,175.254569999662,119.620864988057,235.914187554593,20.5073271747522,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,20.6814306668342,660.574081678267,6.44896835476226,12.5675530559236,474.711642124656,93.4794730859148,172.543898109038,121.684484629999,242.464237355601,20.7208222771994,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,16.1598317719106,683.043477005395,6.51240252938375,12.4595611772384,457.843104411276,93.4129274280196,168.234899154153,124.744672873565,238.991894355533,19.3279294437067,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,12.5639531463095,720.8082120862,6.40393971649708,13.7656400561505,468.748101246988,92.1838412185371,158.228724896981,120.921513790609,240.94768027168,19.1454143256014,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,20.0268129765157,779.535815729425,6.30387159641233,12.7357449537065,517.289846230791,92.0662682138567,173.520105898067,119.32289586192,243.746961353317,20.3512662107469,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,15.6054168783076,832.817833090805,6.61122217677333,12.3380491346768,474.341995817535,92.1597662776396,189.310487148891,124.108523994023,238.251423107919,19.4519369049912,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,17.1902459035707,808.28861680645,6.53644483970556,12.9255164507917,473.633439507137,92.0031190148624,157.918506585605,116.821828991603,236.304338553202,19.0317157261773,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,19.1468240099522,798.10964834806,6.39195787574239,13.3597206157754,565.773266145059,93.058065577004,180.582508881479,117.452532601601,239.095740295337,19.5256216976321,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,19.5976150125657,762.854980185119,6.29657588337587,12.7148701053301,461.734149291113,92.2290850645325,170.699160935845,119.40722236613,236.88937790499,19.846642062692,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,13.3682926758547,721.722952654256,6.49720417318995,12.8743625703441,501.851774263585,92.6007997808272,186.762829716032,121.688687850103,239.572896416371,19.2396707720271,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,18.8640756494109,726.483999113948,6.41316355335919,12.6965588947199,489.122899463706,91.9384729722647,169.715771884321,120.34440406097,238.526629628715,20.7105792282268,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,18.169983451335,707.316551859301,6.57144493571406,13.0220097395933,519.546352020861,92.0501874435458,165.040471633716,120.178353254295,249.218363112211,20.4861951020044,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,13.846073072227,710.267712751052,6.39844957792973,12.7259441640818,522.66570348208,91.7433165087459,173.762931051416,116.504294843087,246.028948602189,20.0952315275603,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,18.1802382977419,730.005618851606,6.55669286565152,12.8592644640049,472.179720695548,92.9121489220384,169.874365272159,121.59591782245,241.14902134795,20.5130053008224,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,19.0885552012618,739.31521504068,6.54970239212436,12.8652161371993,503.976038244405,93.2391622721063,175.268820971767,117.258143835443,243.616937345538,18.8473324265188,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,16.8610081621557,726.443794046688,6.55993445937127,13.2504705443518,517.037069784962,91.2377065532815,164.014305962785,122.994393823078,241.156494684708,20.2743919841498,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,13.7793475123287,754.466544805758,6.3610066867314,12.8328553593745,533.917563598699,93.4367279690496,165.867617205327,119.00475367755,240.700512664156,19.304103885413,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,16.8832800044974,725.613944707176,6.43369043979307,13.0382963321612,544.033557151991,92.5183269601698,180.768022875208,120.273144392189,238.660805194603,18.5703070689437,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,20.4983272503742,742.602589877143,6.59994808173381,13.2115104816278,524.520453717899,92.3746540413885,180.131759498322,113.078712618467,239.032792793529,20.8079851340454,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,19.2772641404007,792.955604602546,6.65656252373654,13.1655357592387,489.509513563459,91.8033994699667,186.053447292982,119.644376483774,241.653297323096,20.115909614655,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,20.8525008438352,795.363724001722,6.33053442006672,13.2271166766333,520.454411446333,93.2116509809316,172.032276313481,125.643976459368,242.272555157705,19.0289246817394,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,19.0441582591219,674.444311772747,6.17189184704265,13.0983079463137,536.798197934065,91.911669750635,177.798750646796,118.565309987062,239.313974100233,19.9969059974202,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,16.0023898619593,687.140177825376,6.58258973300174,13.0487002261517,476.900180797599,91.9872325798138,170.452218588268,115.884911311389,239.183681924598,19.5399213601814,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,20.4734778475054,794.85052151597,6.49311039394063,12.5662003538553,500.097163573099,92.6115163256125,186.492888253387,119.727733076666,239.810386183835,18.08309836003,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,17.1169854896097,756.755954078528,6.35137851767039,12.7801500091455,465.778924559507,91.8567058023078,170.091790500082,121.594842737536,237.687148594287,20.259316097378,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,17.663761897232,732.761254822206,6.23314727740358,13.2024181464593,498.615886177333,91.8728338815757,167.922059226426,123.434767371652,243.396906399467,19.7791267400521,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,16.3332987765988,633.905182037596,6.51520016531388,13.3204575606459,493.363759585073,90.8475761153748,188.766242656113,126.755697377607,237.679941426056,18.9883554497658,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,19.7242581264981,723.640893350593,6.54427552193992,12.9310509510611,535.819616380036,92.625366217657,183.251828610696,118.585069389732,234.371507064471,19.2954832009613,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,18.8916373035333,691.662326716055,6.44798709746253,13.2626289004418,516.265029630202,91.4727423290223,176.799855184262,124.420554277261,245.989305077119,20.7980129462302,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,17.8470279794339,690.935716422925,6.36083602989965,13.373306555569,524.286136554333,92.6157187138441,176.585646734864,124.355057562572,237.940448031769,19.4177267801599,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,20.893222926203,851.333899159349,6.4577675138834,13.2483310514707,474.629034023753,92.7980909862709,167.312537829656,117.346827254072,245.493525066629,19.9872008740895,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,20.0712459705645,833.471920885708,6.50209387184373,12.8040852217256,540.522677049871,93.8069046955333,174.308026164937,124.365447900685,241.146213426259,20.9809454011375,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,19.5911620015735,697.837820046082,6.72924507648433,12.4163333571324,490.238264929018,91.3189175635197,187.501844013253,114.382891646303,241.175223233944,20.0020330533693,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,15.1328352647713,694.182587567982,6.68074994032434,12.4383879352166,503.149568478934,93.0497980072998,172.022640654685,117.11463956641,239.576415647408,19.7964327411606,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,16.0527680756495,863.46742717029,6.42041030549998,13.1500723189515,561.324831445823,90.6688874509246,184.766326646661,120.245072420576,242.852497933417,19.5224368265775,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,19.6743532023998,770.180694560535,6.35090684628923,12.6412759273069,535.468711131281,91.6250285020039,170.429904273095,120.440123635817,243.614373633718,19.4179351692125,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,16.5375799308748,734.244544210643,6.43917634959841,13.3277960179812,448.243446268594,93.0176990860129,170.695523742238,117.18639314933,234.58148427304,21.2654175033892,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,18.8266826473864,751.157859016439,6.23238485097786,12.6429196198401,576.475121817751,92.2059306716076,171.826580464061,118.324441075231,234.034614127439,19.0562867219066,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,20.1657595892088,794.21142768967,6.24364951077722,13.2830190050524,510.36791226319,92.3389673972669,174.468571294414,120.515442395547,237.223697243923,20.2176974408033,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,22.4198880845317,761.297473978648,6.38621826711388,12.8221643617378,474.024333345714,91.9312141697115,179.456678162372,120.671357510885,237.629459529739,20.8050369216342,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,11.4895951867279,753.441261969753,6.20430501457319,13.4004468627334,490.232283617348,95.0094229537906,180.386798837072,124.340476254957,242.971274758341,18.5975417668565,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,17.0442791499861,846.197687593609,6.44712450467836,12.675890351707,492.105119612348,91.9651572971644,167.029328349781,122.565493918977,241.461608784526,20.3364820229426,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,16.5510793240156,707.437666841864,6.56613361392362,13.3438759636307,543.320694069485,92.882106165795,173.304513934796,120.120551735559,242.24802242612,20.5763040821808,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,17.2298090729376,776.100064228178,6.64017684595461,13.0538015633344,480.544834716288,92.4841074992589,192.003568502631,113.802452179108,239.320397310555,19.9501807583442,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,20.4033246161902,859.084524145707,6.32987822539801,12.130265552255,540.156512831434,91.8575418254324,176.864018219723,111.408719654612,239.989335418987,19.9925601898722,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,15.1196742157962,619.727317119687,6.55495295040209,12.50216628697,526.403382433577,92.9390612568456,164.326934587618,117.272716635556,241.864540533968,21.1126786384383,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,21.276135032137,747.961907608701,6.4336423397253,12.2296021384318,465.282314752334,92.8812751088363,171.613548932416,121.869760743716,234.934635864596,21.0631639185817,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,17.1240243319889,781.598613238173,6.51393420688101,12.9398970748035,485.131752679879,93.0561674957182,171.221549226694,120.827010791537,240.837276981994,20.6775159030232,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,18.7053625458509,717.524105403777,6.47712285123983,12.7627874072768,461.671632556041,93.5037831398899,162.919037277238,122.241989727264,237.321337141915,19.605826033221,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,12.2761069735663,748.469855458347,6.61008695006419,13.2849257064887,490.537808766408,92.7187404180826,178.820004234962,117.714525164068,239.728679560886,20.9688193117491,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,18.3813827492367,733.710595850813,6.30325249609683,13.188085016423,526.124137247416,92.9848554997119,175.143409927022,121.626230857739,239.244850310565,19.1200529110686,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,21.029627563659,835.499904779224,6.50441644279969,12.8140484094124,505.295075119775,91.8006434610225,177.27533973287,120.88997570826,241.289980337586,19.1262568956609,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,15.6894646421126,651.713525251017,6.41969055038119,12.8481638235059,454.103882358351,91.7907374311076,175.238849801629,121.913486910182,240.039234305815,19.565750241776,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,16.7122041036287,668.876652087879,6.36656032120514,12.2700326471381,557.537377608295,91.4451232032847,174.279983246818,121.528334925715,241.318603630199,19.2304639728705,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,15.8898255057994,773.491763431365,6.58460210949042,12.7376023749917,524.695504063293,93.8754450044105,184.934238933875,120.817220993027,238.542136417869,20.5672767490229,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,21.8212039521146,664.358915028276,6.33056735664318,13.9203406683846,425.928228285502,92.7260446057747,161.196730120338,120.821187975807,239.492224437065,20.3013995775199,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,21.473818404386,689.564957464755,6.48855081682903,12.7246148116322,504.778935736082,92.7746337318722,189.719950244991,120.916915963027,241.610351185206,20.5304478266501,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,15.8696054811974,830.639498320416,6.43857350134107,12.9316161286416,466.340307478189,91.61958134611,185.39680993838,122.914950509995,239.61918519371,19.7415166707453,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,18.5520510576651,783.759102271075,6.31243654663897,13.0686247299557,455.707309644991,92.8855133388672,185.085722464314,121.990130427799,240.514037908583,20.3179421972276,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,17.6116500180218,695.176766933248,6.46541481619284,13.7816338665139,506.465377829683,93.5634813883386,163.66623391185,118.982857660172,241.825976744726,20.9414266686826,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,15.47119684361,795.502019219923,6.32213012775401,12.9708106646338,548.431589585746,91.4977074963061,184.164949065111,118.051797548398,245.392037916906,19.5254184029043,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,17.6354981671941,751.139168907866,6.56091716070602,12.4700386242748,486.030934912077,92.9664421616521,157.58794944898,116.872892756883,239.056593446885,19.8564048020567,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,18.8124558202041,684.544679680726,6.49740798302568,13.4293767606873,492.05841303475,94.5866860593951,181.462727301016,111.88227616871,240.840796920406,20.0695108486197,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,15.3705226332957,742.679543102771,6.55994405461423,13.0604224845699,458.954437075581,91.5841732242169,172.501224382988,121.415342250457,238.758671186729,20.6599473686058,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,17.8384676311914,830.650119352736,6.25074604135542,12.9271276200263,467.984615562977,92.5719804548186,179.239985925032,114.037946008195,244.816708977647,20.3420588738765,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,19.4790468133954,827.659412123328,6.47956420934961,12.9559022465738,507.337706841665,92.9855213485839,171.732951493983,116.564887258729,238.318153346558,18.3696241974382,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,17.9053581367329,754.074890329786,6.43041163933115,13.1759582459537,531.210240009879,92.3256928906647,181.632090226517,118.320079185906,245.895237400988,20.5952933421538,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,16.5714511626343,827.208674304112,6.65324587496799,13.1118561979068,465.764993536014,91.948981364186,184.171844597137,117.821212971248,241.542666073936,19.535240042845,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,15.344222328616,726.883060081231,6.49703143750828,12.9627577306229,481.104363839575,92.0095705123942,182.771145841187,112.439154824786,240.837243130856,19.373463289212,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,15.4558598841859,870.978874332126,6.38323608474713,13.1858109163292,480.26150533721,92.4375522769615,167.100014850556,122.239394023847,242.304777637405,19.1348318498805,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,18.3881241729125,710.930194681746,6.40389320391603,13.0587780226436,504.952038895068,91.2371796842089,172.993464069182,119.524996140961,241.642238846353,19.1816095914259,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,17.0032665662492,682.245225274657,6.4797645267769,13.4069712836383,500.768061500803,92.1923267882025,184.922635951894,122.915277821712,246.558074399527,19.5743084211529,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,17.9275268014426,767.861439889853,6.41811898693675,12.849852503754,526.851783336628,93.6045400438901,164.388868248476,121.454175217326,241.276993326278,20.1471031846495,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,16.1396188190518,827.909982599884,6.45558805366585,12.3815682476253,493.808790267154,92.9887517422992,156.982563416973,115.519195911308,239.895923459862,20.6783539820085,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,16.2246147214003,731.514324380716,6.37355360457484,12.6984786070549,509.108509289126,91.4138338949655,171.046961535247,119.316242416636,243.54269938905,19.8666592249604,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,17.2583708553691,719.373297818158,6.41958156192343,12.9847092992656,470.361475629053,91.2611330212568,181.81433119963,121.542025393728,236.239194192677,20.09622714738,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,18.9454105822759,787.84822690906,6.25192423971884,13.1579500139034,509.508871322996,93.1362264770834,190.802199294489,120.296506941165,236.187554794973,19.770486961876,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,15.0359171159876,795.402668685192,6.2756291473661,13.3554245763701,497.556412202885,92.3662846518798,188.97443570729,116.10272966778,237.286863618516,19.0167721308056,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,16.6076664935367,781.400712133493,6.29826002196695,12.9442307736769,432.531561143525,93.8047616194432,168.255919356659,121.109523401467,239.320331126293,20.3050042733182,low_acidic,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,19.7095511636202,759.41972159387,6.40156416919783,13.0833135340031,476.900911343028,92.8987656493753,176.416700927066,121.096403453605,241.830659647895,19.8666714952146,low_acidic,Loam,Summer,10.0,10.0,10.0
